"GID","Breeding Cycle","Managed_Treatment","Grain_Yield_iid_BLUP"
7179252,"2014-15","Heat",3.88454240255673
7179252,"2014-15","Severe Drought",2.82885340907
7179252,"2014-15","Optimal Flat",5.55255540829608
7179253,"2014-15","Moderate Drought",4.73106701639082
7179253,"2014-15","Optimal Bed",5.3863927665612
7179253,"2014-15","Heat",3.69447078800678
7179253,"2014-15","Severe Drought",2.64422515962343
7179253,"2014-15","Optimal Flat",5.62143352518595
7179791,"2014-15","Moderate Drought",4.63440721483982
7179791,"2014-15","Optimal Bed",5.30541057075119
7179791,"2014-15","Heat",3.83416890932021
7179791,"2014-15","Severe Drought",2.57435408874981
7179791,"2014-15","Optimal Flat",5.63167933567483
7179792,"2014-15","Moderate Drought",4.5020504198767
7179792,"2014-15","Optimal Bed",5.64793060816033
7179792,"2014-15","Heat",3.48781252159984
7179792,"2014-15","Severe Drought",2.58114912412681
7179792,"2014-15","Optimal Flat",5.64948871969416
7179793,"2014-15","Moderate Drought",4.588684238072
7179793,"2014-15","Optimal Bed",5.51855459044645
7179793,"2014-15","Heat",3.42672445245644
7179793,"2014-15","Severe Drought",2.63307064642384
7179793,"2014-15","Optimal Flat",5.76595446585245
7179794,"2014-15","Moderate Drought",4.64267798581614
7179794,"2014-15","Optimal Bed",5.62763297982428
7179794,"2014-15","Heat",3.88025113600777
7179794,"2014-15","Severe Drought",2.74598721736468
7179794,"2014-15","Optimal Flat",5.63338836110269
7179797,"2014-15","Moderate Drought",4.4828962817273
7179797,"2014-15","Optimal Bed",5.398215720402
7179797,"2014-15","Heat",3.83290805531226
7179797,"2014-15","Severe Drought",2.52746033150565
7179797,"2014-15","Optimal Flat",5.2885753971282
7179799,"2014-15","Moderate Drought",4.64091557530308
7179799,"2014-15","Optimal Bed",5.82780037200086
7179799,"2014-15","Heat",3.92138573893566
7179799,"2014-15","Severe Drought",2.6635350941752
7179799,"2014-15","Optimal Flat",5.61229444107748
7179800,"2014-15","Moderate Drought",4.59483689638649
7179800,"2014-15","Optimal Bed",5.94841826154684
7179800,"2014-15","Heat",4.2531943393341
7179800,"2014-15","Severe Drought",2.75038318226467
7179800,"2014-15","Optimal Flat",6.0818601222518
7179803,"2014-15","Moderate Drought",4.93700650172596
7179803,"2014-15","Optimal Bed",5.23950460829024
7179803,"2014-15","Heat",3.90177474066009
7179803,"2014-15","Severe Drought",2.61829875652707
7179803,"2014-15","Optimal Flat",4.84105903899407
7179805,"2014-15","Moderate Drought",4.87315295635417
7179805,"2014-15","Optimal Bed",5.5884597132836
7179805,"2014-15","Heat",4.31644994595003
7179805,"2014-15","Severe Drought",2.70558022256862
7179805,"2014-15","Optimal Flat",6.10769470713126
7179806,"2014-15","Moderate Drought",4.56656878803115
7179806,"2014-15","Optimal Bed",5.76922029321315
7179806,"2014-15","Heat",3.4908798499422
7179806,"2014-15","Severe Drought",2.68321363070582
7179806,"2014-15","Optimal Flat",5.80566892658899
7179807,"2014-15","Moderate Drought",4.5891605583397
7179807,"2014-15","Optimal Bed",5.53451148399079
7179807,"2014-15","Heat",4.05819790843747
7179807,"2014-15","Severe Drought",2.65617205817269
7179807,"2014-15","Optimal Flat",5.81584520953941
7179809,"2014-15","Moderate Drought",4.63164217557103
7179809,"2014-15","Optimal Bed",5.68635258563507
7179809,"2014-15","Heat",3.883549685263
7179809,"2014-15","Severe Drought",2.76808728487873
7179809,"2014-15","Optimal Flat",5.87604550891615
7179810,"2014-15","Moderate Drought",4.48773573830938
7179810,"2014-15","Optimal Bed",5.22846880441566
7179810,"2014-15","Heat",3.69513191882164
7179810,"2014-15","Severe Drought",2.54064216940862
7179810,"2014-15","Optimal Flat",5.04260876850198
7179811,"2014-15","Moderate Drought",4.74994696979655
7179811,"2014-15","Optimal Bed",5.6490745247224
7179811,"2014-15","Heat",4.1450479195589
7179811,"2014-15","Severe Drought",2.66429771696443
7179811,"2014-15","Optimal Flat",5.01148725525326
7179812,"2014-15","Moderate Drought",4.62600073061054
7179812,"2014-15","Optimal Bed",5.85439994892554
7179812,"2014-15","Heat",4.0114669643468
7179812,"2014-15","Severe Drought",2.66801694379218
7179812,"2014-15","Optimal Flat",5.99958842823892
7179813,"2014-15","Moderate Drought",4.56382345181198
7179813,"2014-15","Optimal Bed",5.92810553551411
7179813,"2014-15","Heat",4.30565982903921
7179813,"2014-15","Severe Drought",3.27919468779725
7179813,"2014-15","Optimal Flat",5.53599118004415
7179816,"2014-15","Moderate Drought",3.69440895954515
7179816,"2014-15","Optimal Bed",5.0872220678888
7179816,"2014-15","Heat",3.7967065370292
7179816,"2014-15","Severe Drought",2.41951337506402
7179816,"2014-15","Optimal Flat",5.49608041327721
7179819,"2014-15","Moderate Drought",4.71182032128697
7179819,"2014-15","Optimal Bed",5.34147606120642
7179819,"2014-15","Heat",3.88479619100217
7179819,"2014-15","Severe Drought",2.69803096002189
7179819,"2014-15","Optimal Flat",6.03905485907749
7179824,"2014-15","Moderate Drought",4.54453346336357
7179824,"2014-15","Optimal Bed",5.60589718711718
7179824,"2014-15","Heat",4.05744308666542
7179824,"2014-15","Severe Drought",2.85359854509663
7179824,"2014-15","Optimal Flat",5.6907608829147
7179839,"2014-15","Moderate Drought",4.61142163093
7179839,"2014-15","Optimal Bed",5.43847022479527
7179839,"2014-15","Heat",4.10269887848896
7179839,"2014-15","Severe Drought",2.73667361270437
7179839,"2014-15","Optimal Flat",5.60600361958584
7305339,"2015-16","Moderate Drought",3.16372297410427
7305339,"2015-16","Optimal Bed",6.9901674558381
7305339,"2015-16","Heat",3.73713377570908
7305339,"2015-16","Severe Drought",1.54815717192428
7305339,"2015-16","Optimal Flat",7.26890941488302
7305341,"2015-16","Moderate Drought",3.11047581570956
7305341,"2015-16","Optimal Bed",6.9043530100619
7305341,"2015-16","Heat",3.90949277592313
7305341,"2015-16","Severe Drought",1.33295895392597
7305341,"2015-16","Optimal Flat",7.07650803555266
7305349,"2015-16","Moderate Drought",3.2095920898357
7305349,"2015-16","Optimal Bed",7.57495007338815
7305349,"2015-16","Heat",3.37380389954396
7305349,"2015-16","Severe Drought",1.57802619810419
7305349,"2015-16","Optimal Flat",7.06492087603477
7305427,"2015-16","Moderate Drought",3.31212554570726
7305427,"2015-16","Optimal Bed",7.42393656122565
7305427,"2015-16","Heat",3.49058927988058
7305427,"2015-16","Severe Drought",1.44975373594676
7305427,"2015-16","Optimal Flat",7.1841557294306
7305649,"2015-16","Moderate Drought",3.09930678787207
7305649,"2015-16","Optimal Bed",7.04286599936956
7305649,"2015-16","Heat",3.64217552384038
7305649,"2015-16","Severe Drought",1.61114241463016
7305649,"2015-16","Optimal Flat",6.21339651052652
7305677,"2015-16","Moderate Drought",2.99434966287543
7305677,"2015-16","Optimal Bed",7.33384052156257
7305677,"2015-16","Heat",3.66656051658238
7305677,"2015-16","Severe Drought",1.03217430201655
7305677,"2015-16","Optimal Flat",7.0121741659981
7305682,"2015-16","Moderate Drought",3.38689417383494
7305682,"2015-16","Optimal Bed",7.24829137360725
7305682,"2015-16","Heat",3.38074604921934
7305682,"2015-16","Severe Drought",2.2123987733301
7305682,"2015-16","Optimal Flat",6.84388118663536
7305691,"2015-16","Moderate Drought",3.54380032230163
7305691,"2015-16","Optimal Bed",7.3278709996588
7305691,"2015-16","Heat",3.48854317865353
7305691,"2015-16","Severe Drought",1.82521564487588
7305691,"2015-16","Optimal Flat",7.43194008981445
7305695,"2015-16","Moderate Drought",3.23923195498532
7305695,"2015-16","Optimal Bed",7.14643538826032
7305695,"2015-16","Heat",3.53780844081839
7305695,"2015-16","Severe Drought",1.74752860936037
7305695,"2015-16","Optimal Flat",7.11164745500164
7305714,"2015-16","Moderate Drought",3.49907879061674
7305714,"2015-16","Optimal Bed",7.18033357282553
7305714,"2015-16","Heat",3.65949459792877
7305714,"2015-16","Severe Drought",1.72468136965891
7305714,"2015-16","Optimal Flat",7.21523450433025
7305743,"2015-16","Moderate Drought",3.3703769849075
7305743,"2015-16","Optimal Bed",7.07947246735565
7305743,"2015-16","Heat",3.74500380523373
7305743,"2015-16","Severe Drought",1.97920812963064
7305743,"2015-16","Optimal Flat",6.89498515314801
7305802,"2015-16","Moderate Drought",3.23299926791786
7305802,"2015-16","Optimal Bed",7.3429555602635
7305802,"2015-16","Heat",3.69729148421569
7305802,"2015-16","Severe Drought",1.81340191459758
7305802,"2015-16","Optimal Flat",7.51783414578132
7305805,"2015-16","Moderate Drought",2.63847377948845
7305805,"2015-16","Optimal Bed",7.45378439159132
7305805,"2015-16","Heat",3.50082901088169
7305805,"2015-16","Severe Drought",1.51769010733993
7305805,"2015-16","Optimal Flat",7.02461000704717
7305827,"2015-16","Moderate Drought",3.16665108277477
7305827,"2015-16","Optimal Bed",6.92370599802019
7305827,"2015-16","Heat",3.62052234872778
7305827,"2015-16","Severe Drought",1.42619757108652
7305827,"2015-16","Optimal Flat",6.68606764071623
7305834,"2015-16","Moderate Drought",3.45191017849355
7305834,"2015-16","Optimal Bed",7.26910085207141
7305834,"2015-16","Heat",3.66417545130071
7305834,"2015-16","Severe Drought",2.12984716338518
7305834,"2015-16","Optimal Flat",7.21190652875297
7305837,"2015-16","Moderate Drought",2.97786871059339
7305837,"2015-16","Optimal Bed",7.08415177168019
7305837,"2015-16","Heat",3.48685485821692
7305837,"2015-16","Severe Drought",1.30074957287752
7305837,"2015-16","Optimal Flat",6.96889903063824
7305872,"2015-16","Moderate Drought",3.46583873692705
7305872,"2015-16","Optimal Bed",7.12461068990089
7305872,"2015-16","Heat",3.96229115694648
7305872,"2015-16","Severe Drought",1.9921427492668
7305872,"2015-16","Optimal Flat",6.70338954252361
7305876,"2015-16","Moderate Drought",3.2740796173341
7305876,"2015-16","Optimal Bed",7.21095346878466
7305876,"2015-16","Heat",3.50641502395121
7305876,"2015-16","Severe Drought",1.73167543701344
7305876,"2015-16","Optimal Flat",7.11775366452541
7305877,"2015-16","Moderate Drought",3.51766289165493
7305877,"2015-16","Optimal Bed",6.98738783828948
7305877,"2015-16","Heat",3.79254014438023
7305877,"2015-16","Severe Drought",1.76659778491308
7305877,"2015-16","Optimal Flat",7.0450446570328
7305879,"2015-16","Moderate Drought",3.67538187297934
7305879,"2015-16","Optimal Bed",7.26577829262642
7305879,"2015-16","Heat",4.13563639068404
7305879,"2015-16","Severe Drought",1.77745181742782
7305879,"2015-16","Optimal Flat",6.7529654188222
7305883,"2015-16","Moderate Drought",3.21969759132049
7305883,"2015-16","Optimal Bed",7.15760842159525
7305883,"2015-16","Heat",3.65494364092858
7305883,"2015-16","Severe Drought",1.49960006141603
7305883,"2015-16","Optimal Flat",7.01729296770006
7305888,"2015-16","Moderate Drought",3.46127928183847
7305888,"2015-16","Optimal Bed",7.29322287393312
7305888,"2015-16","Heat",3.66962093915049
7305888,"2015-16","Severe Drought",1.84130839208587
7305888,"2015-16","Optimal Flat",6.64709730659977
7305906,"2015-16","Moderate Drought",3.3898295894043
7305906,"2015-16","Optimal Bed",7.23088410496808
7305906,"2015-16","Heat",3.64492750311463
7305906,"2015-16","Severe Drought",1.83739843907104
7305906,"2015-16","Optimal Flat",6.90425772542785
7305909,"2015-16","Moderate Drought",3.52496922651881
7305909,"2015-16","Optimal Bed",7.03544222011454
7305909,"2015-16","Heat",3.66597102269518
7305909,"2015-16","Severe Drought",1.36131055570776
7305909,"2015-16","Optimal Flat",6.66250765182886
7305910,"2015-16","Moderate Drought",3.07092927252598
7305910,"2015-16","Optimal Bed",7.30644627489731
7305910,"2015-16","Heat",3.89403172745302
7305910,"2015-16","Severe Drought",1.38849216189541
7305910,"2015-16","Optimal Flat",6.45857309164816
7305960,"2015-16","Moderate Drought",3.28521859508809
7305960,"2015-16","Optimal Bed",7.38830753511884
7305960,"2015-16","Heat",4.27520033476252
7305960,"2015-16","Severe Drought",1.92299185087768
7305960,"2015-16","Optimal Flat",7.29847371980932
7310423,"2015-16","Moderate Drought",3.30343064836406
7310423,"2015-16","Optimal Bed",7.20893353004096
7310423,"2015-16","Heat",4.05624800525075
7310423,"2015-16","Severe Drought",1.58669291782891
7310423,"2015-16","Optimal Flat",7.24231260022313
7310428,"2015-16","Moderate Drought",3.27613625021394
7310428,"2015-16","Optimal Bed",7.16508829640733
7310428,"2015-16","Heat",3.77407510253775
7310428,"2015-16","Severe Drought",1.69011360031058
7310428,"2015-16","Optimal Flat",7.10024600257418
7310430,"2015-16","Moderate Drought",3.21902959240316
7310430,"2015-16","Optimal Bed",7.3794338057972
7310430,"2015-16","Heat",3.95075792837159
7310430,"2015-16","Severe Drought",1.60148070615885
7310430,"2015-16","Optimal Flat",7.11042881916498
7310511,"2015-16","Moderate Drought",3.35837939708803
7310511,"2015-16","Optimal Bed",7.59086776650031
7310511,"2015-16","Heat",3.61859254006886
7310511,"2015-16","Severe Drought",1.78212788349611
7310511,"2015-16","Optimal Flat",7.04185121443206
7310597,"2015-16","Moderate Drought",3.2214768251343
7310597,"2015-16","Optimal Bed",6.70658528877355
7310597,"2015-16","Heat",3.6345950760599
7310597,"2015-16","Severe Drought",1.3735888685535
7310597,"2015-16","Optimal Flat",7.15101770653772
7310601,"2015-16","Moderate Drought",3.23742707369263
7310601,"2015-16","Optimal Bed",7.38550901043847
7310601,"2015-16","Heat",3.51324760097093
7310601,"2015-16","Severe Drought",1.47507794236515
7310601,"2015-16","Optimal Flat",7.0715469202694
7310605,"2015-16","Moderate Drought",3.27348945135151
7310605,"2015-16","Optimal Bed",7.13438482550677
7310605,"2015-16","Heat",3.38957067481783
7310605,"2015-16","Severe Drought",1.61922369058611
7310605,"2015-16","Optimal Flat",6.48530412589102
7310606,"2015-16","Moderate Drought",3.11980553138674
7310606,"2015-16","Optimal Bed",7.2488354555031
7310606,"2015-16","Heat",3.80303295435947
7310606,"2015-16","Severe Drought",1.33508357262048
7310606,"2015-16","Optimal Flat",6.83222020260505
7310612,"2015-16","Moderate Drought",3.45811748628878
7310612,"2015-16","Optimal Bed",6.99751035585566
7310612,"2015-16","Heat",3.62415785096941
7310612,"2015-16","Severe Drought",1.57305588519903
7310612,"2015-16","Optimal Flat",6.98813492483346
7310617,"2015-16","Moderate Drought",3.22889004647175
7310617,"2015-16","Optimal Bed",7.08945890506379
7310617,"2015-16","Heat",3.92705870132791
7310617,"2015-16","Severe Drought",1.08364479877443
7310617,"2015-16","Optimal Flat",7.07962675258432
7310628,"2015-16","Moderate Drought",3.4106703415888
7310628,"2015-16","Optimal Bed",7.23285117830745
7310628,"2015-16","Heat",3.73550833823396
7310628,"2015-16","Severe Drought",1.63301066871214
7310628,"2015-16","Optimal Flat",7.19158034915094
7310629,"2015-16","Moderate Drought",3.23901465057623
7310629,"2015-16","Optimal Bed",6.85775205518495
7310629,"2015-16","Heat",3.80676834963508
7310629,"2015-16","Severe Drought",1.2808178984257
7310629,"2015-16","Optimal Flat",7.11139339114697
7310635,"2015-16","Moderate Drought",3.32893924829969
7310635,"2015-16","Optimal Bed",7.05230222471464
7310635,"2015-16","Heat",3.55706712614969
7310635,"2015-16","Severe Drought",1.81318309185166
7310635,"2015-16","Optimal Flat",6.59945958757609
7310669,"2015-16","Moderate Drought",3.22114925817002
7310669,"2015-16","Optimal Bed",6.50011986281203
7310669,"2015-16","Heat",3.71105542399466
7310669,"2015-16","Severe Drought",1.46652724027981
7310669,"2015-16","Optimal Flat",6.70148064262527
7310700,"2015-16","Moderate Drought",3.3024503497566
7310700,"2015-16","Optimal Bed",7.03655106351839
7310700,"2015-16","Heat",3.68560257796306
7310700,"2015-16","Severe Drought",1.78219994720378
7310700,"2015-16","Optimal Flat",6.98596397990866
7310704,"2015-16","Moderate Drought",3.32401199150397
7310704,"2015-16","Optimal Bed",7.20189721563051
7310704,"2015-16","Heat",3.78324956202521
7310704,"2015-16","Severe Drought",1.86060093589103
7310704,"2015-16","Optimal Flat",6.84474359866978
7310720,"2015-16","Moderate Drought",3.51762279883011
7310720,"2015-16","Optimal Bed",7.08020090440595
7310720,"2015-16","Heat",3.97766060942823
7310720,"2015-16","Severe Drought",2.01224028569244
7310720,"2015-16","Optimal Flat",7.0199422751926
7310723,"2015-16","Moderate Drought",3.40797145205454
7310723,"2015-16","Optimal Bed",7.22070179311107
7310723,"2015-16","Heat",3.58079131361516
7310723,"2015-16","Severe Drought",2.25224223224433
7310723,"2015-16","Optimal Flat",7.29124164833696
7310745,"2015-16","Moderate Drought",3.49740651641083
7310745,"2015-16","Optimal Bed",7.27016708833947
7310745,"2015-16","Heat",3.57625685919022
7310745,"2015-16","Severe Drought",1.81683006734008
7310745,"2015-16","Optimal Flat",6.57827589265576
7310770,"2015-16","Moderate Drought",3.31755774343086
7310770,"2015-16","Optimal Bed",6.95234795514782
7310770,"2015-16","Heat",3.47124850068574
7310770,"2015-16","Severe Drought",2.02912811220632
7310770,"2015-16","Optimal Flat",7.14469961442171
7310771,"2015-16","Moderate Drought",3.40234548231026
7310771,"2015-16","Optimal Bed",7.02570724959077
7310771,"2015-16","Heat",3.42862938406939
7310771,"2015-16","Severe Drought",1.96866601059809
7310771,"2015-16","Optimal Flat",7.12585625991606
7310774,"2015-16","Moderate Drought",3.29972800795547
7310774,"2015-16","Optimal Bed",7.05162583441386
7310774,"2015-16","Heat",3.35140722648336
7310774,"2015-16","Severe Drought",1.7072645225606
7310774,"2015-16","Optimal Flat",7.13029157291106
7310775,"2015-16","Moderate Drought",3.37729225585333
7310775,"2015-16","Optimal Bed",7.08642987729727
7310775,"2015-16","Heat",3.4122631196589
7310775,"2015-16","Severe Drought",1.7110323214465
7310775,"2015-16","Optimal Flat",7.06859400475694
7310785,"2015-16","Moderate Drought",3.65684110629272
7310785,"2015-16","Optimal Bed",7.20752752442788
7310785,"2015-16","Heat",3.33371580285385
